x,y,club,aim_offset,mean_birdie_prob,var_birdie_prob,n_total,seed,N
15.555555555555557,232.02910681938263,50 deg,0.0,0.21516045928001404,0.0848008468747139,20,42,20
26.666666666666657,232.02910681938263,50 deg,-6.0,0.2523532509803772,0.08781876415014267,20,42,20
37.77777777777777,232.02910681938263,9 Iron,4.0,0.21715740859508514,0.10898735374212265,20,42,20
48.888888888888886,232.02910681938263,9 Iron,-6.0,0.2368263304233551,0.1239902526140213,20,42,20
60.0,232.02910681938263,8 Iron,0.0,0.20232374966144562,0.10450756549835205,20,42,20
-40.0,240.69715952506752,50 deg,0.0,0.17239375412464142,0.06182394549250603,20,42,20
-28.88888888888889,240.69715952506752,50 deg,2.0,0.249635249376297,0.12218628823757172,20,42,20
-17.77777777777778,240.69715952506752,50 deg,-2.0,0.20113186538219452,0.08738663792610168,20,42,20
-6.666666666666671,240.69715952506752,PW,0.0,0.20732779800891876,0.08777010440826416,20,42,20
4.444444444444443,240.69715952506752,54 deg,-2.0,0.2222868651151657,0.09741146862506866,20,42,20
15.555555555555557,240.69715952506752,54 deg,0.0,0.3506421744823456,0.14352674782276154,20,42,20
26.666666666666657,240.69715952506752,54 deg,2.0,0.3078576326370239,0.11533112823963165,20,42,20
37.77777777777777,240.69715952506752,PW,0.0,0.24139192700386047,0.10319336503744125,20,42,20
48.888888888888886,240.69715952506752,50 deg,4.0,0.27219539880752563,0.12106529623270035,20,42,20
60.0,240.69715952506752,9 Iron,-4.0,0.2004893571138382,0.0803086906671524,20,42,20
-40.0,249.3652122307524,50 deg,-8.0,0.2876521944999695,0.11720893532037735,20,42,20
-28.88888888888889,249.3652122307524,50 deg,-4.0,0.2182805985212326,0.102571502327919,20,42,20
-17.77777777777778,249.3652122307524,54 deg,2.0,0.2135515958070755,0.10474906861782074,20,42,20
-6.666666666666671,249.3652122307524,H 50 deg,2.0,0.24032802879810333,0.07475955784320831,20,42,20
4.444444444444443,249.3652122307524,H 50 deg,2.0,0.47794753313064575,0.15582406520843506,20,42,20
15.555555555555557,249.3652122307524,H 50 deg,0.0,0.4021315574645996,0.13401013612747192,20,42,20
26.666666666666657,249.3652122307524,54 deg,4.0,0.39014315605163574,0.1291016936302185,20,42,20
37.77777777777777,249.3652122307524,54 deg,2.0,0.18162846565246582,0.08498618751764297,20,42,20
48.888888888888886,249.3652122307524,50 deg,-2.0,0.2241043597459793,0.06803732365369797,20,42,20
60.0,249.3652122307524,PW,-6.0,0.25825655460357666,0.10940273106098175,20,42,20
-40.0,258.0332649364373,54 deg,4.0,0.21068429946899414,0.1110113114118576,20,42,20
-28.88888888888889,258.0332649364373,54 deg,-2.0,0.32788369059562683,0.1331777423620224,20,42,20
-17.77777777777778,258.0332649364373,60 deg,4.0,0.2797919511795044,0.0904049500823021,20,42,20
-6.666666666666671,258.0332649364373,60 deg,0.0,0.31591951847076416,0.0637982040643692,20,42,20
4.444444444444443,258.0332649364373,60 deg,2.0,0.43581151962280273,0.12709231674671173,20,42,20
15.555555555555557,258.0332649364373,H 50 deg,-4.0,0.40654683113098145,0.12113436311483383,20,42,20
26.666666666666657,258.0332649364373,H 50 deg,0.0,0.331814706325531,0.11390022188425064,20,42,20
37.77777777777777,258.0332649364373,54 deg,-6.0,0.2792290151119232,0.09904179722070694,20,42,20
48.888888888888886,258.0332649364373,54 deg,-2.0,0.2364501655101776,0.09853855520486832,20,42,20
60.0,258.0332649364373,50 deg,-4.0,0.2478049099445343,0.12103575468063354,20,42,20
-40.0,266.7013176421222,H 50 deg,-2.0,0.2542662024497986,0.11143366247415543,20,42,20
-28.88888888888889,266.7013176421222,60 deg,2.0,0.36794134974479675,0.12415172904729843,20,42,20
-17.77777777777778,266.7013176421222,60 deg,2.0,0.32107430696487427,0.13271120190620422,20,42,20
-6.666666666666671,266.7013176421222,60 deg,2.0,0.3976852595806122,0.1278049647808075,20,42,20
