x,y,slope_percent
1.9505648738757326,166.71324064220636,1.6701956163522453
2.013251064830893,166.71324064220636,1.6744975746045794
2.0759372557860516,166.71324064220636,1.6791571286974691
2.138623446741212,166.71324064220636,1.6841833127948724
2.2013096376963723,166.71324064220636,1.6895846372027932
2.2639958286515327,166.71324064220636,1.6953690664064374
2.326682019606693,166.71324064220636,1.7015439990398122
2.3893682105618534,166.71324064220636,1.7081162499367146
1.5744477281447704,166.83757933929053,1.6010840790983218
1.6371339190999308,166.83757933929053,1.6029713290123755
1.6998201100550911,166.83757933929053,1.6051714837242066
1.7625063010102515,166.83757933929053,1.6076970087380718
1.825192491965412,166.83757933929053,1.6105599782330022
1.8878786829205723,166.83757933929053,1.6137720409217773
1.9505648738757326,166.83757933929053,1.61734438679071
2.013251064830893,166.83757933929053,1.6212877149776115
2.0759372557860516,166.83757933929053,1.625612203041514
2.138623446741212,166.83757933929053,1.6303274778738857
2.2013096376963723,166.83757933929053,1.6354425884879682
2.2639958286515327,166.83757933929053,1.640965980910967
2.326682019606693,166.83757933929053,1.646905475385376
2.3893682105618534,166.83757933929053,1.6532682460638795
2.452054401517014,166.83757933929053,1.6600608033591677
2.514740592472174,166.83757933929053,1.667288979081888
2.5774267834273346,166.83757933929053,1.6749579144713862
1.19833058241381,166.96191803637467,1.5477783221312889
1.2610167733689703,166.96191803637467,1.5474634592067669
1.3237029643241307,166.96191803637467,1.5473945582861053
1.386389155279291,166.96191803637467,1.5475867178365965
1.4490753462344514,166.96191803637467,1.5480548527539257
1.51176153718961,166.96191803637467,1.5488136552527079
1.5744477281447704,166.96191803637467,1.5498775550134265
1.6371339190999308,166.96191803637467,1.5512606788298904
1.6998201100550911,166.96191803637467,1.5529768100235164
1.7625063010102515,166.96191803637467,1.5550393479089588
1.825192491965412,166.96191803637467,1.5574612676109625
1.8878786829205723,166.96191803637467,1.5602550805445725
1.9505648738757326,166.96191803637467,1.563432795878007
2.013251064830893,166.96191803637467,1.5670058833003906
2.0759372557860516,166.96191803637467,1.570985237414548
2.138623446741212,166.96191803637467,1.5753811440680523
2.2013096376963723,166.96191803637467,1.5802032489220856
2.2639958286515327,166.96191803637467,1.585460528541448
2.326682019606693,166.96191803637467,1.5911612642640158
2.3893682105618534,166.96191803637467,1.5973130190826579
2.452054401517014,166.96191803637467,1.6039226177381096
2.514740592472174,166.96191803637467,1.6109961301887459
2.5774267834273346,166.96191803637467,1.6185388585816423
2.640112974382493,166.96191803637467,1.626555327811194
2.7027991653376535,166.96191803637467,1.6350492797085132
0.8222134366828495,167.0862567334588,1.5094028637160186
0.8848996276380081,167.0862567334588,1.5072421116528152
0.9475858185931685,167.0862567334588,1.5052429058894157
1.0102720095483289,167.0862567334588,1.503421722600404
1.0729582005034892,167.0862567334588,1.5017950894210086
1.1356443914586496,167.0862567334588,1.5003795513482492
1.19833058241381,167.0862567334588,1.4991916345135339
1.2610167733689703,167.0862567334588,1.498247807926057
1.3237029643241307,167.0862567334588,1.4975644433152568
1.386389155279291,167.0862567334588,1.4971577732354917
1.4490753462344514,167.0862567334588,1.4970438476293064
1.51176153718961,167.0862567334588,1.4972384890793249
1.5744477281447704,167.0862567334588,1.497757247012204
1.6371339190999308,167.0862567334588,1.4986153511498936
1.6998201100550911,167.0862567334588,1.4998276645325739
1.7625063010102515,167.0862567334588,1.5014086364642947
1.825192491965412,167.0862567334588,1.5033722557543423
1.8878786829205723,167.0862567334588,1.5057320046450748
1.9505648738757326,167.0862567334588,1.5085008138282237
2.013251064830893,167.0862567334588,1.5116910189581076
2.0759372557860516,167.0862567334588,1.515314319068584
2.138623446741212,167.0862567334588,1.5193817372916192
2.2013096376963723,167.0862567334588,1.52390358426103
2.2639958286515327,167.0862567334588,1.5288894245609626
2.326682019606693,167.0862567334588,1.534348046549236
2.3893682105618534,167.0862567334588,1.5402874358494012
2.452054401517014,167.0862567334588,1.5467147527623502
2.514740592472174,167.0862567334588,1.5536363138020008
2.5774267834273346,167.0862567334588,1.5610575775075286
2.640112974382493,167.0862567334588,1.5689831346310399
2.7027991653376535,167.0862567334588,1.5774167027440549
2.765485356292814,167.0862567334588,1.586361125249629
2.8281715472479743,167.0862567334588,1.5958183747336534
0.4460962909518873,167.21059543054295,1.4841593560786908
0.5087824819070477,167.21059543054295,1.4806243313545528
0.571468672862208,167.21059543054295,1.477156483266479
0.6341548638173684,167.21059543054295,1.4737722625171863
0.6968410547725288,167.21059543054295,1.4704883739241872
0.7595272457276891,167.21059543054295,1.4673217549569382
0.8222134366828495,167.21059543054295,1.4642895517110999
0.8848996276380081,167.21059543054295,1.4614090922360141
0.9475858185931685,167.21059543054295,1.4586978571566462
1.0102720095483289,167.21059543054295,1.4561734475506845
1.0729582005034892,167.21059543054295,1.4538535500720267
1.1356443914586496,167.21059543054295,1.451755899341354
1.19833058241381,167.21059543054295,1.449898237659784
1.2610167733689703,167.21059543054295,1.4482982721399367
1.3237029643241307,167.21059543054295,1.446973629388544
1.386389155279291,167.21059543054295,1.4459418079188857
1.4490753462344514,167.21059543054295,1.445220128514804
1.51176153718961,167.21059543054295,1.444825682814305
1.5744477281447704,167.21059543054295,1.4447752804254215
1.6371339190999308,167.21059543054295,1.4450853949302704
1.6998201100550911,167.21059543054295,1.445772109175297
1.7625063010102515,167.21059543054295,1.446851060282469
1.825192491965412,167.21059543054295,1.4483373848478487
1.8878786829205723,167.21059543054295,1.4502456648217128
1.9505648738757326,167.21059543054295,1.452589874580579
2.013251064830893,167.21059543054295,1.4553833297139935
2.0759372557860516,167.21059543054295,1.4586386380474206
2.138623446741212,167.21059543054295,1.462367653415153
2.2013096376963723,167.21059543054295,1.4665814326771307
2.2639958286515327,167.21059543054295,1.4712901964437914
2.326682019606693,167.21059543054295,1.4765032939344649
2.3893682105618534,167.21059543054295,1.482229172345637
2.452054401517014,167.21059543054295,1.4884753510487234
2.514740592472174,167.21059543054295,1.4952484008733082
2.5774267834273346,167.21059543054295,1.5025539286629335
2.640112974382493,167.21059543054295,1.5103965672170117
2.7027991653376535,167.21059543054295,1.5187799706581762
2.765485356292814,167.21059543054295,1.5277068151898932
2.8281715472479743,167.21059543054295,1.5371788051353108
2.8908577382031346,167.21059543054295,1.54719668408085
2.953543929158295,167.21059543054295,1.557760250882474
3.0162301201134554,167.21059543054295,1.5688683802365968
0.06997914522092685,167.33493412762712,1.4694900411484182
0.13266533617608722,167.33493412762712,1.4651232188754542
0.1953515271312476,167.33493412762712,1.4607275768401566
0.25803771808640796,167.33493412762712,1.4563183375404558
0.32072390904156656,167.33493412762712,1.4519111066367714
0.3834100999967269,167.33493412762712,1.4475218659731832
0.4460962909518873,167.33493412762712,1.4431669645694254
0.5087824819070477,167.33493412762712,1.4388631074090175
0.571468672862208,167.33493412762712,1.434627341845757
0.6341548638173684,167.33493412762712,1.4304770414546315
0.6968410547725288,167.33493412762712,1.4264298871587493
0.7595272457276891,167.33493412762712,1.4225038454726815
0.8222134366828495,167.33493412762712,1.4187171437151138
0.8848996276380081,167.33493412762712,1.415088242061208
0.9475858185931685,167.33493412762712,1.411635802328828
1.0102720095483289,167.33493412762712,1.408378653415829
1.0729582005034892,167.33493412762712,1.4053357533428366
1.1356443914586496,167.33493412762712,1.4025261478890885
1.19833058241381,167.33493412762712,1.3999689258541563
1.2610167733689703,167.33493412762712,1.397683171025494
1.3237029643241307,167.33493412762712,1.3956879109829856
1.386389155279291,167.33493412762712,1.3940020629290804
1.4490753462344514,167.33493412762712,1.3926443767909686
1.51176153718961,167.33493412762712,1.3916333759032022
1.5744477281447704,167.33493412762712,1.3909872956393177
1.6371339190999308,167.33493412762712,1.3907240204233955
1.6998201100550911,167.33493412762712,1.3908610196089404
1.7625063010102515,167.33493412762712,1.391415282765998
1.825192491965412,167.33493412762712,1.3924032549660879
1.8878786829205723,167.33493412762712,1.3938407726914939
1.9505648738757326,167.33493412762712,1.3957430010262206
2.013251064830893,167.33493412762712,1.3981243728015078
2.0759372557860516,167.33493412762712,1.4009985303759716
2.138623446741212,167.33493412762712,1.404378270718056
2.2013096376963723,167.33493412762712,1.4082754944373646
2.2639958286515327,167.33493412762712,1.412701159371951
2.326682019606693,167.33493412762712,1.4176652392855598
2.3893682105618534,167.33493412762712,1.4231766881656571
2.452054401517014,167.33493412762712,1.4292434105324725
2.514740592472174,167.33493412762712,1.4358722380857023
2.5774267834273346,167.33493412762712,1.4430689129174497
2.640112974382493,167.33493412762712,1.450838077422935
2.7027991653376535,167.33493412762712,1.4591832709371724
2.765485356292814,167.33493412762712,1.468106933025017
2.8281715472479743,167.33493412762712,1.4776104132542556
2.8908577382031346,167.33493412762712,1.487693987188297
2.953543929158295,167.33493412762712,1.4983568782535535
3.0162301201134554,167.33493412762712,1.5095972850605197
3.0789163110686157,167.33493412762712,1.5214124136977
3.141602502023776,167.33493412762712,1.5337985144671364
-0.3061380005100336,167.45927282471126,1.4623377579398864
-0.243451809554875,167.45927282471126,1.4577033866229219
-0.18076561859971463,167.45927282471126,1.4529497127530135
-0.11807942764455426,167.45927282471126,1.4480899486594558
-0.05539323668939389,167.45927282471126,1.4431377377785037
0.0072929542657664825,167.45927282471126,1.438107158880043
