x,y
-40.0,50.0
-28.88888888888889,50.0
-17.77777777777778,50.0
-6.666666666666671,50.0
4.444444444444443,50.0
15.555555555555557,50.0
26.666666666666657,50.0
37.77777777777777,50.0
48.888888888888886,50.0
60.0,50.0
-40.0,58.668052705684886
-28.88888888888889,58.668052705684886
-17.77777777777778,58.668052705684886
-6.666666666666671,58.668052705684886
4.444444444444443,58.668052705684886
15.555555555555557,58.668052705684886
26.666666666666657,58.668052705684886
37.77777777777777,58.668052705684886
48.888888888888886,58.668052705684886
60.0,58.668052705684886
-40.0,67.33610541136977
-28.88888888888889,67.33610541136977
-17.77777777777778,67.33610541136977
-6.666666666666671,67.33610541136977
4.444444444444443,67.33610541136977
15.555555555555557,67.33610541136977
26.666666666666657,67.33610541136977
37.77777777777777,67.33610541136977
48.888888888888886,67.33610541136977
60.0,67.33610541136977
-40.0,76.00415811705466
-28.88888888888889,76.00415811705466
-17.77777777777778,76.00415811705466
-6.666666666666671,76.00415811705466
4.444444444444443,76.00415811705466
15.555555555555557,76.00415811705466
26.666666666666657,76.00415811705466
37.77777777777777,76.00415811705466
48.888888888888886,76.00415811705466
60.0,76.00415811705466
-40.0,84.67221082273954
-28.88888888888889,84.67221082273954
-17.77777777777778,84.67221082273954
-6.666666666666671,84.67221082273954
4.444444444444443,84.67221082273954
15.555555555555557,84.67221082273954
26.666666666666657,84.67221082273954
37.77777777777777,84.67221082273954
48.888888888888886,84.67221082273954
60.0,84.67221082273954
-40.0,93.34026352842443
-28.88888888888889,93.34026352842443
-17.77777777777778,93.34026352842443
-6.666666666666671,93.34026352842443
4.444444444444443,93.34026352842443
15.555555555555557,93.34026352842443
26.666666666666657,93.34026352842443
37.77777777777777,93.34026352842443
48.888888888888886,93.34026352842443
60.0,93.34026352842443
-40.0,102.00831623410933
-28.88888888888889,102.00831623410933
-17.77777777777778,102.00831623410933
-6.666666666666671,102.00831623410933
4.444444444444443,102.00831623410933
15.555555555555557,102.00831623410933
26.666666666666657,102.00831623410933
37.77777777777777,102.00831623410933
48.888888888888886,102.00831623410933
60.0,102.00831623410933
-40.0,110.67636893979422
-28.88888888888889,110.67636893979422
-17.77777777777778,110.67636893979422
-6.666666666666671,110.67636893979422
4.444444444444443,110.67636893979422
15.555555555555557,110.67636893979422
26.666666666666657,110.67636893979422
37.77777777777777,110.67636893979422
48.888888888888886,110.67636893979422
60.0,110.67636893979422
-40.0,119.3444216454791
-28.88888888888889,119.3444216454791
-17.77777777777778,119.3444216454791
-6.666666666666671,119.3444216454791
4.444444444444443,119.3444216454791
15.555555555555557,119.3444216454791
26.666666666666657,119.3444216454791
37.77777777777777,119.3444216454791
48.888888888888886,119.3444216454791
60.0,119.3444216454791
-40.0,128.01247435116397
-28.88888888888889,128.01247435116397
-17.77777777777778,128.01247435116397
-6.666666666666671,128.01247435116397
4.444444444444443,128.01247435116397
15.555555555555557,128.01247435116397
26.666666666666657,128.01247435116397
37.77777777777777,128.01247435116397
48.888888888888886,128.01247435116397
60.0,128.01247435116397
-40.0,136.68052705684886
-28.88888888888889,136.68052705684886
-17.77777777777778,136.68052705684886
-6.666666666666671,136.68052705684886
4.444444444444443,136.68052705684886
15.555555555555557,136.68052705684886
26.666666666666657,136.68052705684886
37.77777777777777,136.68052705684886
48.888888888888886,136.68052705684886
60.0,136.68052705684886
-40.0,145.34857976253375
-28.88888888888889,145.34857976253375
-17.77777777777778,145.34857976253375
-6.666666666666671,145.34857976253375
4.444444444444443,145.34857976253375
15.555555555555557,145.34857976253375
26.666666666666657,145.34857976253375
37.77777777777777,145.34857976253375
48.888888888888886,145.34857976253375
60.0,145.34857976253375
-40.0,154.01663246821866
-28.88888888888889,154.01663246821866
-17.77777777777778,154.01663246821866
-6.666666666666671,154.01663246821866
4.444444444444443,154.01663246821866
15.555555555555557,154.01663246821866
26.666666666666657,154.01663246821866
37.77777777777777,154.01663246821866
48.888888888888886,154.01663246821866
60.0,154.01663246821866
-40.0,162.68468517390355
-28.88888888888889,162.68468517390355
-17.77777777777778,162.68468517390355
-6.666666666666671,162.68468517390355
4.444444444444443,162.68468517390355
15.555555555555557,162.68468517390355
26.666666666666657,162.68468517390355
37.77777777777777,162.68468517390355
48.888888888888886,162.68468517390355
60.0,162.68468517390355
-40.0,171.35273787958843
-28.88888888888889,171.35273787958843
-17.77777777777778,171.35273787958843
-6.666666666666671,171.35273787958843
4.444444444444443,171.35273787958843
15.555555555555557,171.35273787958843
26.666666666666657,171.35273787958843
37.77777777777777,171.35273787958843
48.888888888888886,171.35273787958843
60.0,171.35273787958843
-40.0,180.02079058527332
-28.88888888888889,180.02079058527332
-17.77777777777778,180.02079058527332
-6.666666666666671,180.02079058527332
4.444444444444443,180.02079058527332
15.555555555555557,180.02079058527332
26.666666666666657,180.02079058527332
37.77777777777777,180.02079058527332
48.888888888888886,180.02079058527332
60.0,180.02079058527332
-40.0,188.6888432909582
-28.88888888888889,188.6888432909582
-17.77777777777778,188.6888432909582
-6.666666666666671,188.6888432909582
4.444444444444443,188.6888432909582
15.555555555555557,188.6888432909582
26.666666666666657,188.6888432909582
37.77777777777777,188.6888432909582
48.888888888888886,188.6888432909582
60.0,188.6888432909582
-40.0,197.3568959966431
-28.88888888888889,197.3568959966431
-17.77777777777778,197.3568959966431
-6.666666666666671,197.3568959966431
4.444444444444443,197.3568959966431
15.555555555555557,197.3568959966431
26.666666666666657,197.3568959966431
37.77777777777777,197.3568959966431
48.888888888888886,197.3568959966431
60.0,197.3568959966431
-40.0,206.02494870232798
-28.88888888888889,206.02494870232798
-17.77777777777778,206.02494870232798
-6.666666666666671,206.02494870232798
4.444444444444443,206.02494870232798
15.555555555555557,206.02494870232798
26.666666666666657,206.02494870232798
37.77777777777777,206.02494870232798
48.888888888888886,206.02494870232798
60.0,206.02494870232798
-40.0,214.69300140801286
-28.88888888888889,214.69300140801286
-17.77777777777778,214.69300140801286
-6.666666666666671,214.69300140801286
4.444444444444443,214.69300140801286
15.555555555555557,214.69300140801286
26.666666666666657,214.69300140801286
37.77777777777777,214.69300140801286
48.888888888888886,214.69300140801286
60.0,214.69300140801286
-40.0,223.36105411369775
-28.88888888888889,223.36105411369775
-17.77777777777778,223.36105411369775
-6.666666666666671,223.36105411369775
4.444444444444443,223.36105411369775
15.555555555555557,223.36105411369775
26.666666666666657,223.36105411369775
37.77777777777777,223.36105411369775
48.888888888888886,223.36105411369775
60.0,223.36105411369775
-40.0,232.02910681938263
-28.88888888888889,232.02910681938263
-17.77777777777778,232.02910681938263
-6.666666666666671,232.02910681938263
4.444444444444443,232.02910681938263
15.555555555555557,232.02910681938263
26.666666666666657,232.02910681938263
37.77777777777777,232.02910681938263
48.888888888888886,232.02910681938263
60.0,232.02910681938263
-40.0,240.69715952506752
-28.88888888888889,240.69715952506752
-17.77777777777778,240.69715952506752
-6.666666666666671,240.69715952506752
4.444444444444443,240.69715952506752
15.555555555555557,240.69715952506752
26.666666666666657,240.69715952506752
37.77777777777777,240.69715952506752
48.888888888888886,240.69715952506752
60.0,240.69715952506752
-40.0,249.3652122307524
-28.88888888888889,249.3652122307524
-17.77777777777778,249.3652122307524
-6.666666666666671,249.3652122307524
4.444444444444443,249.3652122307524
15.555555555555557,249.3652122307524
26.666666666666657,249.3652122307524
37.77777777777777,249.3652122307524
48.888888888888886,249.3652122307524
60.0,249.3652122307524
-40.0,258.0332649364373
-28.88888888888889,258.0332649364373
-17.77777777777778,258.0332649364373
-6.666666666666671,258.0332649364373
4.444444444444443,258.0332649364373
15.555555555555557,258.0332649364373
26.666666666666657,258.0332649364373
37.77777777777777,258.0332649364373
48.888888888888886,258.0332649364373
60.0,258.0332649364373
-40.0,266.7013176421222
-28.88888888888889,266.7013176421222
-17.77777777777778,266.7013176421222
-6.666666666666671,266.7013176421222
4.444444444444443,266.7013176421222
15.555555555555557,266.7013176421222
26.666666666666657,266.7013176421222
37.77777777777777,266.7013176421222
48.888888888888886,266.7013176421222
60.0,266.7013176421222
-40.0,275.3693703478071
-28.88888888888889,275.3693703478071
-17.77777777777778,275.3693703478071
-6.666666666666671,275.3693703478071
4.444444444444443,275.3693703478071
15.555555555555557,275.3693703478071
26.666666666666657,275.3693703478071
37.77777777777777,275.3693703478071
48.888888888888886,275.3693703478071
60.0,275.3693703478071
-40.0,284.037423053492
-28.88888888888889,284.037423053492
-17.77777777777778,284.037423053492
-6.666666666666671,284.037423053492
4.444444444444443,284.037423053492
15.555555555555557,284.037423053492
26.666666666666657,284.037423053492
37.77777777777777,284.037423053492
48.888888888888886,284.037423053492
60.0,284.037423053492
